workload,seed,query_id,algorithm,latency_ms,recall_at_10,valid_result_rate,exact_subset_size,subset_size_estimate,subset_estimate_error,estimate_num_cells,estimate_avg_cell_size,query_window_width,price_range_width,category_present,candidate_count,filtered_out_count,visited_partitions,ann_expansion_rounds,exact_distance_computations,planner_type,planner_mode,planner_feature_subset_size,planner_feature_num_cells,planner_feature_avg_cell_size,planner_feature_query_window_width,planner_feature_price_range_width,planner_feature_category_present,planner_feature_active_records,planner_feature_tombstoned_records,planner_feature_tombstone_ratio,planner_feature_open_ended_fraction,planner_feature_fragmentation_score,best_mode,best_mode_latency_ms,best_mode_recall_at_10,active_records,tombstoned_records,tombstone_ratio,rebuild_count,cell_rebuild_count,compaction_count,deleted_record_count,expired_record_count,open_ended_fraction,index_visible_size
static_smoke,7,54,exact,0.15490001533180475,1.0,1.0,2,2.0,0.0,2,1.0,18,5.4977152992501175,0,2,1998,0,0,2,,,,,,,,0,,,,,,partition_ann,0.05489995237439871,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,54,global_filter,1.6852999688126147,1.0,1.0,2,2.0,0.0,2,1.0,18,5.4977152992501175,0,2000,1998,0,6,2,,,,,,,,0,,,,,,partition_ann,0.05489995237439871,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,54,partition_ann,0.05489995237439871,1.0,1.0,2,2.0,0.0,2,1.0,18,5.4977152992501175,0,2,0,2,0,2,,,,,,,,0,,,,,,partition_ann,0.05489995237439871,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,54,hybrid,0.1569000305607915,1.0,1.0,2,2.0,0.0,2,1.0,18,5.4977152992501175,0,2,1998,0,0,2,RuleBasedPlanner,exact,2.0,2,1.0,18,5.4977152992501175,0,2000,0,0.0,0.0,1.0,partition_ann,0.05489995237439871,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,55,exact,0.1742999884299934,1.0,1.0,15,17.499656981501186,0.16664379876674573,13,1.9230769230769231,18,9.3562863173048,0,15,1985,0,0,15,,,,,,,,0,,,,,,partition_ann,0.11570000788196921,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,55,global_filter,1.1177000124007463,1.0,1.0,15,17.499656981501186,0.16664379876674573,13,1.9230769230769231,18,9.3562863173048,0,1600,1029,0,5,10,,,,,,,,0,,,,,,partition_ann,0.11570000788196921,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,55,partition_ann,0.11570000788196921,1.0,1.0,15,17.499656981501186,0.16664379876674573,13,1.9230769230769231,18,9.3562863173048,0,25,10,13,0,15,,,,,,,,0,,,,,,partition_ann,0.11570000788196921,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,55,hybrid,0.17670000670477748,1.0,1.0,15,17.499656981501186,0.16664379876674573,13,1.9230769230769231,18,9.3562863173048,0,15,1985,0,0,15,RuleBasedPlanner,exact,17.499656981501186,13,1.9230769230769231,18,9.3562863173048,0,2000,0,0.0,0.0,0.742871703927811,partition_ann,0.11570000788196921,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,56,exact,0.174800050444901,1.0,1.0,8,7.954651087156913,0.005668614105385883,8,1.125,18,9.356286317304793,0,8,1992,0,0,8,,,,,,,,0,,,,,,partition_ann,0.089599983766675,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,56,global_filter,1.7418000497855246,1.0,1.0,8,7.954651087156913,0.005668614105385883,8,1.125,18,9.356286317304793,0,2000,1992,0,6,8,,,,,,,,0,,,,,,partition_ann,0.089599983766675,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,56,partition_ann,0.089599983766675,1.0,1.0,8,7.954651087156913,0.005668614105385883,8,1.125,18,9.356286317304793,0,9,1,8,0,8,,,,,,,,0,,,,,,partition_ann,0.089599983766675,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,56,hybrid,0.1776000135578215,1.0,1.0,8,7.954651087156913,0.005668614105385883,8,1.125,18,9.356286317304793,0,8,1992,0,0,8,RuleBasedPlanner,exact,7.954651087156913,8,1.125,18,9.356286317304793,0,2000,0,0.0,0.0,1.0057009304803204,partition_ann,0.089599983766675,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,57,exact,0.1409000251442194,1.0,1.0,9,9.333333333333334,0.037037037037037104,8,1.25,18,9.356286317304793,0,9,1991,0,0,9,,,,,,,,0,,,,,,partition_ann,0.052099989261478186,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,57,global_filter,1.6978999483399093,1.0,1.0,9,9.333333333333334,0.037037037037037104,8,1.25,18,9.356286317304793,0,2000,1991,0,6,9,,,,,,,,0,,,,,,partition_ann,0.052099989261478186,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,57,partition_ann,0.052099989261478186,1.0,1.0,9,9.333333333333334,0.037037037037037104,8,1.25,18,9.356286317304793,0,10,1,8,0,9,,,,,,,,0,,,,,,partition_ann,0.052099989261478186,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,57,hybrid,0.1431000418961048,1.0,1.0,9,9.333333333333334,0.037037037037037104,8,1.25,18,9.356286317304793,0,9,1991,0,0,9,RuleBasedPlanner,exact,9.333333333333334,8,1.25,18,9.356286317304793,0,2000,0,0.0,0.0,0.8571428571428571,partition_ann,0.052099989261478186,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,58,exact,0.18769997404888272,1.0,1.0,15,14.572637546589403,0.028490830227373108,13,1.6923076923076923,18,9.356286317304797,0,15,1985,0,0,15,,,,,,,,0,,,,,,partition_ann,0.12699997751042247,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,58,global_filter,1.1709000100381672,1.0,1.0,15,14.572637546589403,0.028490830227373108,13,1.6923076923076923,18,9.356286317304797,0,1600,1208,0,5,10,,,,,,,,0,,,,,,partition_ann,0.12699997751042247,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,58,partition_ann,0.12699997751042247,1.0,1.0,15,14.572637546589403,0.028490830227373108,13,1.6923076923076923,18,9.356286317304797,0,22,7,13,0,15,,,,,,,,0,,,,,,partition_ann,0.12699997751042247,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,58,hybrid,0.19150000298395753,1.0,1.0,15,14.572637546589403,0.028490830227373108,13,1.6923076923076923,18,9.356286317304797,0,15,1985,0,0,15,RuleBasedPlanner,exact,14.572637546589403,13,1.6923076923076923,18,9.356286317304797,0,2000,0,0.0,0.0,0.8920828476271637,partition_ann,0.12699997751042247,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,59,exact,0.15400000847876072,1.0,1.0,1,0.16666151888381125,0.8333384811161888,1,2.0,18,9.356286317304797,1,1,1999,0,0,1,,,,,,,,0,,,,,,partition_ann,0.05019997479394078,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,59,global_filter,1.6854999703355134,1.0,1.0,1,0.16666151888381125,0.8333384811161888,1,2.0,18,9.356286317304797,1,2000,1999,0,6,1,,,,,,,,0,,,,,,partition_ann,0.05019997479394078,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,59,partition_ann,0.05019997479394078,1.0,1.0,1,0.16666151888381125,0.8333384811161888,1,2.0,18,9.356286317304797,1,2,1,1,0,1,,,,,,,,0,,,,,,partition_ann,0.05019997479394078,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,59,hybrid,0.15579996397718787,1.0,1.0,1,0.16666151888381125,0.8333384811161888,1,2.0,18,9.356286317304797,1,1,1999,0,0,1,RuleBasedPlanner,exact,0.16666151888381125,1,2.0,18,9.356286317304797,1,2000,0,0.0,0.0,1.0,partition_ann,0.05019997479394078,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,60,exact,0.14980003470554948,1.0,1.0,3,2.860800080818911,0.04639997306036303,2,2.0,18,9.3562863173048,1,3,1997,0,0,3,,,,,,,,0,,,,,,partition_ann,0.05849997978657484,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,60,global_filter,1.7237000283785164,1.0,1.0,3,2.860800080818911,0.04639997306036303,2,2.0,18,9.3562863173048,1,2000,1997,0,6,3,,,,,,,,0,,,,,,partition_ann,0.05849997978657484,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,60,partition_ann,0.05849997978657484,1.0,1.0,3,2.860800080818911,0.04639997306036303,2,2.0,18,9.3562863173048,1,4,1,2,0,3,,,,,,,,0,,,,,,partition_ann,0.05849997978657484,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,60,hybrid,0.15300000086426735,1.0,1.0,3,2.860800080818911,0.04639997306036303,2,2.0,18,9.3562863173048,1,3,1997,0,0,3,RuleBasedPlanner,exact,2.860800080818911,2,2.0,18,9.3562863173048,1,2000,0,0.0,0.0,0.6991051256638301,partition_ann,0.05849997978657484,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,61,exact,0.18130004173144698,1.0,1.0,22,24.671648515205057,0.12143856887295712,20,1.7,18,9.3562863173048,0,22,1978,0,0,22,,,,,,,,0,,,,,,partition_ann,0.10939995991066098,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,61,global_filter,1.1112000211142004,1.0,1.0,22,24.671648515205057,0.12143856887295712,20,1.7,18,9.3562863173048,0,1600,922,0,5,10,,,,,,,,0,,,,,,partition_ann,0.10939995991066098,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,61,partition_ann,0.10939995991066098,1.0,1.0,22,24.671648515205057,0.12143856887295712,20,1.7,18,9.3562863173048,0,34,12,20,0,22,,,,,,,,0,,,,,,partition_ann,0.10939995991066098,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,61,hybrid,0.18420000560581684,1.0,1.0,22,24.671648515205057,0.12143856887295712,20,1.7,18,9.3562863173048,0,22,1978,0,0,22,RuleBasedPlanner,exact,24.671648515205057,20,1.7,18,9.3562863173048,0,2000,0,0.0,0.0,0.8106470869862654,partition_ann,0.10939995991066098,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,62,exact,0.15350000467151403,1.0,1.0,6,6.0,0.0,6,1.0,18,9.356286317304793,0,6,1994,0,0,6,,,,,,,,0,,,,,,partition_ann,0.08350005373358727,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,62,global_filter,1.705200003925711,1.0,1.0,6,6.0,0.0,6,1.0,18,9.356286317304793,0,2000,1994,0,6,6,,,,,,,,0,,,,,,partition_ann,0.08350005373358727,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,62,partition_ann,0.08350005373358727,1.0,1.0,6,6.0,0.0,6,1.0,18,9.356286317304793,0,6,0,6,0,6,,,,,,,,0,,,,,,partition_ann,0.08350005373358727,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,62,hybrid,0.15579996397718787,1.0,1.0,6,6.0,0.0,6,1.0,18,9.356286317304793,0,6,1994,0,0,6,RuleBasedPlanner,exact,6.0,6,1.0,18,9.356286317304793,0,2000,0,0.0,0.0,1.0,partition_ann,0.08350005373358727,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,63,exact,0.15209999401122332,1.0,1.0,10,10.080884366054756,0.008088436605475558,7,2.0,18,9.3562863173048,0,10,1990,0,0,10,,,,,,,,0,,,,,,partition_ann,0.06009999196976423,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,63,global_filter,1.1968999751843512,1.0,1.0,10,10.080884366054756,0.008088436605475558,7,2.0,18,9.3562863173048,0,1600,1447,0,5,10,,,,,,,,0,,,,,,partition_ann,0.06009999196976423,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,63,partition_ann,0.06009999196976423,1.0,1.0,10,10.080884366054756,0.008088436605475558,7,2.0,18,9.3562863173048,0,14,4,7,0,10,,,,,,,,0,,,,,,partition_ann,0.06009999196976423,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,63,hybrid,0.15470001380890608,1.0,1.0,10,10.080884366054756,0.008088436605475558,7,2.0,18,9.3562863173048,0,10,1990,0,0,10,RuleBasedPlanner,exact,10.080884366054756,7,2.0,18,9.3562863173048,0,2000,0,0.0,0.0,0.6943835228951756,partition_ann,0.06009999196976423,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,64,exact,0.15819998225197196,1.0,1.0,11,11.137124930521344,0.012465902774667597,12,1.75,18,9.3562863173048,0,11,1989,0,0,11,,,,,,,,0,,,,,,partition_ann,0.07859995821490884,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,64,global_filter,1.1419000220485032,1.0,1.0,11,11.137124930521344,0.012465902774667597,12,1.75,18,9.3562863173048,0,1600,1410,0,5,10,,,,,,,,0,,,,,,partition_ann,0.07859995821490884,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,64,partition_ann,0.07859995821490884,1.0,1.0,11,11.137124930521344,0.012465902774667597,12,1.75,18,9.3562863173048,0,21,10,12,0,11,,,,,,,,0,,,,,,partition_ann,0.07859995821490884,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,64,hybrid,0.16230001347139478,1.0,1.0,11,11.137124930521344,0.012465902774667597,12,1.75,18,9.3562863173048,0,11,1989,0,0,11,RuleBasedPlanner,exact,11.137124930521344,12,1.75,18,9.3562863173048,0,2000,0,0.0,0.0,1.077477362861751,partition_ann,0.07859995821490884,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,65,exact,0.13869995018467307,1.0,1.0,0,0,0.0,0,0.0,18,2.6396070833840355,1,0,2000,0,0,0,,,,,,,,0,,,,,,partition_ann,0.02929999027401209,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,65,global_filter,1.6420000465586782,1.0,1.0,0,0,0.0,0,0.0,18,2.6396070833840355,1,2000,2000,0,6,0,,,,,,,,0,,,,,,partition_ann,0.02929999027401209,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,65,partition_ann,0.02929999027401209,1.0,1.0,0,0,0.0,0,0.0,18,2.6396070833840355,1,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.02929999027401209,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,65,hybrid,0.13999996008351445,1.0,1.0,0,0,0.0,0,0.0,18,2.6396070833840355,1,0,2000,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,2.6396070833840355,1,2000,0,0.0,0.0,0.0,partition_ann,0.02929999027401209,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,66,exact,0.1697000116109848,1.0,1.0,5,5.628152977671928,0.12563059553438566,2,3.0,18,9.3562863173048,1,5,1995,0,0,5,,,,,,,,0,,,,,,partition_ann,0.06550003308802843,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,66,global_filter,1.741599990054965,1.0,1.0,5,5.628152977671928,0.12563059553438566,2,3.0,18,9.3562863173048,1,2000,1995,0,6,5,,,,,,,,0,,,,,,partition_ann,0.06550003308802843,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,66,partition_ann,0.06550003308802843,1.0,1.0,5,5.628152977671928,0.12563059553438566,2,3.0,18,9.3562863173048,1,6,1,2,0,5,,,,,,,,0,,,,,,partition_ann,0.06550003308802843,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,66,hybrid,0.1716000260785222,1.0,1.0,5,5.628152977671928,0.12563059553438566,2,3.0,18,9.3562863173048,1,5,1995,0,0,5,RuleBasedPlanner,exact,5.628152977671928,2,3.0,18,9.3562863173048,1,2000,0,0.0,0.0,0.3553563678767124,partition_ann,0.06550003308802843,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,67,exact,0.1629000180400908,1.0,1.0,1,1.0,0.0,1,1.0,18,9.356286317304797,1,1,1999,0,0,1,,,,,,,,0,,,,,,partition_ann,0.044899992644786835,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,67,global_filter,1.7207000055350363,1.0,1.0,1,1.0,0.0,1,1.0,18,9.356286317304797,1,2000,1999,0,6,1,,,,,,,,0,,,,,,partition_ann,0.044899992644786835,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,67,partition_ann,0.044899992644786835,1.0,1.0,1,1.0,0.0,1,1.0,18,9.356286317304797,1,1,0,1,0,1,,,,,,,,0,,,,,,partition_ann,0.044899992644786835,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,67,hybrid,0.16549997963011265,1.0,1.0,1,1.0,0.0,1,1.0,18,9.356286317304797,1,1,1999,0,0,1,RuleBasedPlanner,exact,1.0,1,1.0,18,9.356286317304797,1,2000,0,0.0,0.0,1.0,partition_ann,0.044899992644786835,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,68,exact,0.18510001245886087,1.0,1.0,21,19.557669943757602,0.06868238363059036,18,1.7777777777777777,18,9.3562863173048,0,21,1979,0,0,21,,,,,,,,0,,,,,,partition_ann,0.13559998478740454,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,68,global_filter,1.1760999914258718,1.0,1.0,21,19.557669943757602,0.06868238363059036,18,1.7777777777777777,18,9.3562863173048,0,1600,823,0,5,10,,,,,,,,0,,,,,,partition_ann,0.13559998478740454,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,68,partition_ann,0.13559998478740454,1.0,1.0,21,19.557669943757602,0.06868238363059036,18,1.7777777777777777,18,9.3562863173048,0,32,11,18,0,21,,,,,,,,0,,,,,,partition_ann,0.13559998478740454,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,68,hybrid,0.18749997252598405,1.0,1.0,21,19.557669943757602,0.06868238363059036,18,1.7777777777777777,18,9.3562863173048,0,21,1979,0,0,21,RuleBasedPlanner,exact,19.557669943757602,18,1.7777777777777777,18,9.3562863173048,0,2000,0,0.0,0.0,0.9203550347133873,partition_ann,0.13559998478740454,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,69,exact,0.15109998639672995,1.0,1.0,2,2.0,0.0,2,1.0,18,9.3562863173048,1,2,1998,0,0,2,,,,,,,,0,,,,,,partition_ann,0.05269999383017421,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,69,global_filter,1.940599991939962,1.0,1.0,2,2.0,0.0,2,1.0,18,9.3562863173048,1,2000,1998,0,6,2,,,,,,,,0,,,,,,partition_ann,0.05269999383017421,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,69,partition_ann,0.05269999383017421,1.0,1.0,2,2.0,0.0,2,1.0,18,9.3562863173048,1,2,0,2,0,2,,,,,,,,0,,,,,,partition_ann,0.05269999383017421,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,69,hybrid,0.15360000543296337,1.0,1.0,2,2.0,0.0,2,1.0,18,9.3562863173048,1,2,1998,0,0,2,RuleBasedPlanner,exact,2.0,2,1.0,18,9.3562863173048,1,2000,0,0.0,0.0,1.0,partition_ann,0.05269999383017421,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,70,exact,0.16469997353851795,1.0,1.0,10,11.241554780833555,0.1241554780833555,10,1.5,18,9.356286317304797,0,10,1990,0,0,10,,,,,,,,0,,,,,,partition_ann,0.09109999518841505,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,70,global_filter,1.727099996060133,1.0,1.0,10,11.241554780833555,0.1241554780833555,10,1.5,18,9.356286317304797,0,2000,1705,0,6,10,,,,,,,,0,,,,,,partition_ann,0.09109999518841505,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,70,partition_ann,0.09109999518841505,1.0,1.0,10,11.241554780833555,0.1241554780833555,10,1.5,18,9.356286317304797,0,15,5,10,0,10,,,,,,,,0,,,,,,partition_ann,0.09109999518841505,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,70,hybrid,0.1664000446908176,1.0,1.0,10,11.241554780833555,0.1241554780833555,10,1.5,18,9.356286317304797,0,10,1990,0,0,10,RuleBasedPlanner,exact,11.241554780833555,10,1.5,18,9.356286317304797,0,2000,0,0.0,0.0,0.8895566667565984,partition_ann,0.09109999518841505,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,71,exact,0.1474000164307654,1.0,1.0,13,13.713398181964976,0.05487678322807509,11,1.2727272727272727,18,9.356286317304797,0,13,1987,0,0,13,,,,,,,,0,,,,,,partition_ann,0.05929998587816954,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,71,global_filter,1.0986999841406941,1.0,1.0,13,13.713398181964976,0.05487678322807509,11,1.2727272727272727,18,9.356286317304797,0,1600,876,0,5,10,,,,,,,,0,,,,,,partition_ann,0.05929998587816954,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,71,partition_ann,0.05929998587816954,1.0,1.0,13,13.713398181964976,0.05487678322807509,11,1.2727272727272727,18,9.356286317304797,0,14,1,11,0,13,,,,,,,,0,,,,,,partition_ann,0.05929998587816954,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,71,hybrid,0.1487999688833952,1.0,1.0,13,13.713398181964976,0.05487678322807509,11,1.2727272727272727,18,9.356286317304797,0,13,1987,0,0,13,RuleBasedPlanner,exact,13.713398181964976,11,1.2727272727272727,18,9.356286317304797,0,2000,0,0.0,0.0,0.8021352442362921,partition_ann,0.05929998587816954,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,72,exact,0.17959997057914734,1.0,1.0,11,11.0,0.0,10,1.1,18,9.356286317304793,0,11,1989,0,0,11,,,,,,,,0,,,,,,partition_ann,0.09640003554522991,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,72,global_filter,1.6856000293046236,1.0,1.0,11,11.0,0.0,10,1.1,18,9.356286317304793,0,2000,1685,0,6,10,,,,,,,,0,,,,,,partition_ann,0.09640003554522991,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,72,partition_ann,0.09640003554522991,1.0,1.0,11,11.0,0.0,10,1.1,18,9.356286317304793,0,11,0,10,0,11,,,,,,,,0,,,,,,partition_ann,0.09640003554522991,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,72,hybrid,0.1810999820008874,1.0,1.0,11,11.0,0.0,10,1.1,18,9.356286317304793,0,11,1989,0,0,11,RuleBasedPlanner,exact,11.0,10,1.1,18,9.356286317304793,0,2000,0,0.0,0.0,0.9090909090909091,partition_ann,0.09640003554522991,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,73,exact,0.13770000077784061,1.0,1.0,3,3.0,0.0,2,1.5,18,9.356286317304797,1,3,1997,0,0,3,,,,,,,,0,,,,,,partition_ann,0.03579998156055808,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,73,global_filter,1.6439000028185546,1.0,1.0,3,3.0,0.0,2,1.5,18,9.356286317304797,1,2000,1997,0,6,3,,,,,,,,0,,,,,,partition_ann,0.03579998156055808,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,73,partition_ann,0.03579998156055808,1.0,1.0,3,3.0,0.0,2,1.5,18,9.356286317304797,1,3,0,2,0,3,,,,,,,,0,,,,,,partition_ann,0.03579998156055808,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,73,hybrid,0.13679999392479658,1.0,1.0,3,3.0,0.0,2,1.5,18,9.356286317304797,1,3,1997,0,0,3,RuleBasedPlanner,exact,3.0,2,1.5,18,9.356286317304797,1,2000,0,0.0,0.0,0.6666666666666666,partition_ann,0.03579998156055808,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,74,exact,0.17779995687305927,1.0,1.0,10,9.86533111076178,0.01346688892382204,10,1.1,18,9.356286317304793,0,10,1990,0,0,10,,,,,,,,0,,,,,,partition_ann,0.09469996439293027,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_smoke,7,74,global_filter,1.7343999934382737,1.0,1.0,10,9.86533111076178,0.01346688892382204,10,1.1,18,9.356286317304793,0,2000,1759,0,6,10,,,,,,,,0,,,,,,partition_ann,0.09469996439293027,1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000
static_smoke,7,74,partition_ann,0.09469996439293027,1.0,1.0,10,9.86533111076178,0.01346688892382204,10,1.1,18,9.356286317304793,0,11,1,10,0,10,,,,,,,,0,,,,,,partition_ann,0.09469996439293027,1.0,2000.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,
static_smoke,7,74,hybrid,0.1802999759092927,1.0,1.0,10,9.86533111076178,0.01346688892382204,10,1.1,18,9.356286317304793,0,10,1990,0,0,10,RuleBasedPlanner,exact,9.86533111076178,10,1.1,18,9.356286317304793,0,2000,0,0.0,0.0,1.0136507216763677,partition_ann,0.09469996439293027,1.0,2000.0,0.0,0.0,1.0,1476.0,0.0,0.0,0.0,0.0,
